game_id,board_nr,player1,player2,starting_player,winner,repetition,n_moves,player1_avg_n_nodes,player2_avg_n_nodes,player1_avg_n_iter,player2_avg_n_iter,sudden_win_found,avg_depth,max_depth,min_depth,avg_n_entries_tptable
0,1,AB,MCTS,1,1,0,16,835140.75,17964.0,0.0,21717.375,False,0,0,0,
1,1,AB,MCTS,2,1,0,25,817465.5384615385,17897.25,0.0,23459.416666666668,False,0,0,0,
2,1,AB,MCTS,1,2,1,23,868310.3636363636,15281.833333333334,0.0,28247.916666666668,False,0,0,0,
3,1,AB,MCTS,2,1,1,13,832143.8571428572,20571.666666666668,0.0,23590.833333333332,False,0,0,0,
4,1,AB,MCTS,1,1,2,61,1017546.1666666666,17046.548387096773,0.0,149271.74193548388,False,0,0,0,
5,1,AB,MCTS,2,1,2,13,812574.4285714285,19351.5,0.0,23642.666666666668,False,0,0,0,
6,1,AB,MCTS,1,2,3,27,859893.0,16311.285714285714,0.0,29563.428571428572,False,0,0,0,
7,1,AB,MCTS,2,2,3,38,981695.8421052631,15155.631578947368,0.0,32276.842105263157,False,0,0,0,
8,1,AB,MCTS,1,1,4,12,812698.0,21625.0,0.0,23494.833333333332,False,0,0,0,
9,1,AB,MCTS,2,1,4,13,847125.7142857143,22082.0,0.0,23830.833333333332,False,0,0,0,
10,1,AB,MCTS,1,1,5,20,892414.9,20534.2,0.0,22007.4,False,0,0,0,
11,1,AB,MCTS,2,1,5,13,798616.5714285715,19230.833333333332,0.0,23594.0,False,0,0,0,
12,1,AB,MCTS,1,1,6,16,810162.625,17990.125,0.0,21259.125,False,0,0,0,
13,1,AB,MCTS,2,1,6,13,796423.8571428572,20697.166666666668,0.0,23817.333333333332,False,0,0,0,
14,1,AB,MCTS,1,1,7,57,1038381.1428571428,17441.344827586207,0.0,81326.72413793103,False,0,0,0,
15,1,AB,MCTS,2,1,7,58,1063364.6551724137,13301.103448275862,0.0,79901.37931034483,False,0,0,0,
16,1,AB,MCTS,1,1,8,22,793906.3636363636,17472.090909090908,0.0,21753.909090909092,False,0,0,0,
17,1,AB,MCTS,2,2,8,16,806220.25,15552.875,0.0,31773.125,False,0,0,0,
18,1,AB,MCTS,1,2,9,15,876137.4285714285,16172.375,0.0,33404.25,False,0,0,0,
19,1,AB,MCTS,2,1,9,17,776792.7777777778,18016.0,0.0,20943.0,False,0,0,0,
20,1,AB,MCTS,1,2,10,33,955797.625,15579.823529411764,0.0,29916.529411764706,False,0,0,0,
